LINK_ID,ROAD_RANK,LANE_NUM,전일
1036238.0,특별광역시도,6.0,26803
1036239.0,특별광역시도,6.0,24477
1036240.0,특별광역시도,6.0,22870
1036241.0,특별광역시도,6.0,28101
1036243.0,특별광역시도,2.0,32589
1036245.0,특별광역시도,6.0,21101
1036246.0,특별광역시도,6.0,22527
1036253.0,특별광역시도,1.0,22046
1036254.0,일반국도,1.0,16193
1036255.0,일반국도,4.0,35258
1036256.0,일반국도,4.0,35897
1036257.0,일반국도,6.0,33286
1036258.0,일반국도,6.0,32796
1036259.0,일반국도,2.0,17217
1036260.0,일반국도,5.0,31991
1036262.0,특별광역시도,6.0,15640
1036263.0,특별광역시도,6.0,18514
1036264.0,특별광역시도,6.0,21490
1036265.0,특별광역시도,6.0,25155
1036266.0,특별광역시도,5.0,32261
1036268.0,특별광역시도,6.0,24981
1036269.0,특별광역시도,6.0,26853
1036271.0,특별광역시도,2.0,14485
1036273.0,특별광역시도,4.0,21799
1036276.0,특별광역시도,6.0,23922
1036277.0,특별광역시도,6.0,22261
1036279.0,일반국도,6.0,29960
1036280.0,일반국도,6.0,33596
1036281.0,일반국도,6.0,29625
1036282.0,일반국도,6.0,27955
1036283.0,특별광역시도,10.0,25296
1036284.0,특별광역시도,10.0,26595
1036285.0,특별광역시도,7.0,33536
1036286.0,특별광역시도,7.0,24773
1036287.0,특별광역시도,6.0,22906
1036288.0,특별광역시도,6.0,18058
1036289.0,일반국도,6.0,25212
1036290.0,일반국도,6.0,25647
1036292.0,특별광역시도,3.0,12859
1036297.0,특별광역시도,3.0,24616
1036298.0,특별광역시도,2.0,11659
1036299.0,특별광역시도,3.0,14575
1036300.0,특별광역시도,3.0,35757
1036302.0,특별광역시도,6.0,24625
1036303.0,특별광역시도,6.0,21886
1036305.0,특별광역시도,3.0,18780
1036307.0,특별광역시도,5.0,20329
1036308.0,특별광역시도,3.0,27452
1036309.0,특별광역시도,4.0,12352
1036311.0,특별광역시도,7.0,29866
1036312.0,특별광역시도,7.0,18552
1036313.0,특별광역시도,2.0,4938
1036315.0,특별광역시도,4.0,25343
1036330.0,특별광역시도,3.0,37613
1036332.0,특별광역시도,3.0,29149
1036333.0,특별광역시도,4.0,38980
1036334.0,특별광역시도,1.0,13536
1036343.0,특별광역시도,2.0,4479
1036344.0,특별광역시도,2.0,5243
1036345.0,특별광역시도,2.0,3945
1036346.0,특별광역시도,6.0,23300
1036351.0,특별광역시도,6.0,19481
1036352.0,특별광역시도,6.0,20655
1036354.0,특별광역시도,4.0,27258
1036356.0,특별광역시도,8.0,25408
1036357.0,특별광역시도,8.0,26716
1036359.0,특별광역시도,5.0,19692
1036374.0,특별광역시도,6.0,18229
1036375.0,특별광역시도,6.0,20675
1036381.0,특별광역시도,4.0,17563
1036382.0,특별광역시도,4.0,19528
1036383.0,특별광역시도,4.0,25961
1036390.0,특별광역시도,6.0,23470
1036391.0,특별광역시도,6.0,28305
1036393.0,특별광역시도,2.0,17054
1036394.0,특별광역시도,2.0,11050
1036395.0,특별광역시도,2.0,11444
1036397.0,특별광역시도,2.0,17494
1036406.0,특별광역시도,5.0,28450
1036407.0,특별광역시도,5.0,20403
1036408.0,특별광역시도,2.0,23357
1036409.0,특별광역시도,4.0,14522
1036410.0,특별광역시도,4.0,22878
1036411.0,특별광역시도,4.0,28641
1036412.0,특별광역시도,4.0,31844
1036413.0,특별광역시도,4.0,32174
1036417.0,특별광역시도,2.0,15515
1036424.0,특별광역시도,6.0,24490
1036425.0,특별광역시도,6.0,25196
1036426.0,특별광역시도,6.0,24479
1036427.0,특별광역시도,6.0,24836
1036428.0,특별광역시도,6.0,23761
1036431.0,특별광역시도,6.0,25611
1036432.0,특별광역시도,6.0,24820
1036433.0,특별광역시도,6.0,23946
1036434.0,특별광역시도,6.0,25846
1036435.0,특별광역시도,6.0,23126
1036438.0,특별광역시도,5.0,32468
1036441.0,특별광역시도,4.0,36149
1036442.0,특별광역시도,6.0,25234
1036443.0,특별광역시도,6.0,28253
1036444.0,특별광역시도,6.0,26518
1036445.0,특별광역시도,6.0,26346
1036446.0,특별광역시도,6.0,23294
1036447.0,특별광역시도,6.0,23244
1036448.0,특별광역시도,6.0,26107
1036449.0,특별광역시도,6.0,24208
1036450.0,특별광역시도,6.0,29675
1036451.0,특별광역시도,6.0,27397
1036453.0,특별광역시도,4.0,39977
1036454.0,특별광역시도,6.0,29144
1036455.0,특별광역시도,6.0,26243
1036456.0,특별광역시도,6.0,28306
1036457.0,특별광역시도,6.0,25476
1036458.0,특별광역시도,6.0,28360
1036459.0,특별광역시도,6.0,24135
1036463.0,특별광역시도,1.0,4552
1036464.0,특별광역시도,1.0,17826
1036465.0,특별광역시도,1.0,13164
1036466.0,특별광역시도,6.0,25880
1036467.0,특별광역시도,6.0,22329
1036468.0,특별광역시도,2.0,4818
1036469.0,특별광역시도,2.0,15826
1036470.0,특별광역시도,1.0,15329
1036472.0,특별광역시도,2.0,9748
1036474.0,특별광역시도,4.0,32271
1036480.0,특별광역시도,8.0,47437
1036481.0,특별광역시도,8.0,28917
1036482.0,특별광역시도,9.0,59006
1036483.0,특별광역시도,9.0,30674
1036485.0,특별광역시도,7.0,27921
1036486.0,특별광역시도,7.0,25903
1036488.0,특별광역시도,8.0,40258
1036489.0,특별광역시도,8.0,43780
1036490.0,특별광역시도,9.0,33827
1036491.0,특별광역시도,9.0,29351
1036495.0,특별광역시도,9.0,46690
1036496.0,특별광역시도,9.0,27923
1036498.0,특별광역시도,8.0,23880
1036499.0,특별광역시도,8.0,24275
1036500.0,특별광역시도,4.0,41071
1036501.0,특별광역시도,4.0,43225
1036504.0,일반국도,6.0,34293
1036505.0,일반국도,6.0,43301
1036507.0,특별광역시도,1.0,16821
1036510.0,특별광역시도,2.0,15397
1036511.0,특별광역시도,2.0,18016
1036513.0,특별광역시도,2.0,10825
1036514.0,특별광역시도,4.0,10046
1036515.0,특별광역시도,4.0,17417
1036517.0,특별광역시도,10.0,38960
1036518.0,특별광역시도,10.0,37550
1036520.0,특별광역시도,6.0,25565
1036521.0,특별광역시도,6.0,22940
1036522.0,특별광역시도,4.0,10456
1036523.0,특별광역시도,4.0,13642
1036524.0,일반국도,6.0,26779
1036526.0,일반국도,6.0,21568
1036527.0,일반국도,6.0,25334
1036528.0,특별광역시도,3.0,25760
1036536.0,특별광역시도,2.0,19280
1036537.0,특별광역시도,1.0,3191
1036539.0,특별광역시도,4.0,18424
1036540.0,특별광역시도,2.0,29728
1036545.0,특별광역시도,1.0,17561
1036550.0,특별광역시도,1.0,4530
1036551.0,특별광역시도,2.0,25928
1036552.0,특별광역시도,1.0,5422
1036559.0,특별광역시도,6.0,24664
1036560.0,특별광역시도,6.0,29036
1036564.0,특별광역시도,1.0,3237
1036570.0,특별광역시도,4.0,29174
1036571.0,특별광역시도,4.0,28589
1036572.0,특별광역시도,4.0,17870
1036573.0,특별광역시도,4.0,22744
1036576.0,특별광역시도,4.0,18511
1036577.0,특별광역시도,4.0,6624
1036586.0,특별광역시도,8.0,31696
1036587.0,특별광역시도,6.0,29163
1036589.0,특별광역시도,4.0,10487
1036590.0,특별광역시도,4.0,9306
1036591.0,특별광역시도,4.0,14403
1036592.0,특별광역시도,4.0,12617
1036593.0,특별광역시도,6.0,23549
1036594.0,특별광역시도,6.0,22458
1036595.0,특별광역시도,6.0,17695
1036596.0,특별광역시도,5.0,16846
1036597.0,특별광역시도,4.0,16800
1036598.0,특별광역시도,6.0,24682
1036599.0,특별광역시도,6.0,24872
1036600.0,특별광역시도,3.0,3750
1036602.0,특별광역시도,2.0,2124
1036603.0,특별광역시도,2.0,2855
1036605.0,특별광역시도,1.0,7293
1036608.0,일반국도,6.0,56953
1036609.0,일반국도,6.0,64926
1036611.0,특별광역시도,2.0,34194
1036613.0,일반국도,2.0,16784
1036614.0,일반국도,1.0,2246
1036615.0,일반국도,2.0,21831
1036616.0,일반국도,1.0,1845
1036617.0,일반국도,2.0,16433
1036618.0,특별광역시도,4.0,31534
1036619.0,특별광역시도,2.0,11793
1036620.0,특별광역시도,9.0,31299
1036621.0,특별광역시도,1.0,15000
1036623.0,특별광역시도,1.0,2311
1036624.0,특별광역시도,2.0,16230
1036625.0,특별광역시도,4.0,14304
1036629.0,특별광역시도,1.0,6203
1036634.0,특별광역시도,1.0,19087
1036635.0,특별광역시도,1.0,3416
1036636.0,특별광역시도,4.0,22684
1036637.0,특별광역시도,1.0,10526
1036638.0,특별광역시도,4.0,14193
1036639.0,특별광역시도,4.0,15863
1036640.0,특별광역시도,2.0,27776
1036641.0,특별광역시도,1.0,7556
1036647.0,특별광역시도,2.0,21703
1036651.0,특별광역시도,2.0,9091
1036652.0,특별광역시도,3.0,20867
1036653.0,특별광역시도,1.0,5363
1036654.0,특별광역시도,3.0,17716
1036655.0,특별광역시도,3.0,26234
1036656.0,특별광역시도,1.0,10721
1036658.0,특별광역시도,2.0,19703
1036659.0,특별광역시도,2.0,29301
1036664.0,특별광역시도,1.0,6510
1036671.0,특별광역시도,1.0,7745
1036674.0,일반국도,7.0,24229
1036675.0,일반국도,7.0,34240
1036679.0,특별광역시도,7.0,45407
1036680.0,특별광역시도,7.0,66699
1036683.0,특별광역시도,6.0,40234
1036684.0,특별광역시도,6.0,39081
1036685.0,특별광역시도,4.0,29193
1036686.0,특별광역시도,4.0,26542
1036687.0,특별광역시도,1.0,14421
1036690.0,특별광역시도,4.0,7593
1036691.0,특별광역시도,4.0,15622
1036695.0,특별광역시도,2.0,7134
1036696.0,특별광역시도,2.0,5798
1036707.0,일반국도,8.0,35472
1036708.0,일반국도,8.0,32729
1036710.0,일반국도,2.0,19908
1036723.0,일반국도,4.0,43205
1036725.0,일반국도,4.0,32094
1036729.0,특별광역시도,2.0,8901
1036730.0,특별광역시도,2.0,33972
1036731.0,특별광역시도,2.0,16504
1036732.0,특별광역시도,8.0,23642
1036733.0,특별광역시도,3.0,27029
1036734.0,특별광역시도,1.0,6943
1036735.0,특별광역시도,2.0,12313
1036739.0,특별광역시도,4.0,57441
1036768.0,특별광역시도,6.0,97314
1036769.0,특별광역시도,5.0,74848
1036773.0,특별광역시도,3.0,33271
1036774.0,특별광역시도,4.0,20865
1036775.0,특별광역시도,4.0,19219
1036786.0,특별광역시도,2.0,28406
1036787.0,특별광역시도,2.0,23648
1036792.0,특별광역시도,4.0,30292
1036793.0,특별광역시도,4.0,53447
1036795.0,특별광역시도,1.0,4019
1036797.0,특별광역시도,1.0,17226
1036798.0,특별광역시도,1.0,3444
1036801.0,일반국도,6.0,38452
1036802.0,일반국도,6.0,48343
1036803.0,특별광역시도,1.0,1279
1036804.0,특별광역시도,2.0,16891
1036805.0,특별광역시도,2.0,11967
1036806.0,특별광역시도,3.0,24190
1036809.0,특별광역시도,5.0,24981
1036810.0,특별광역시도,5.0,24809
1036821.0,특별광역시도,2.0,25584
1036827.0,특별광역시도,2.0,15739
1036832.0,특별광역시도,6.0,26855
1036833.0,특별광역시도,6.0,17357
1036834.0,특별광역시도,6.0,21777
1036837.0,특별광역시도,1.0,1426
1036838.0,특별광역시도,2.0,15445
1036839.0,특별광역시도,5.0,13134
1036840.0,특별광역시도,5.0,17405
1036841.0,특별광역시도,3.0,47279
1036843.0,특별광역시도,3.0,49315
1036847.0,특별광역시도,3.0,49291
1036848.0,특별광역시도,3.0,30511
1036849.0,특별광역시도,1.0,26026
1036850.0,특별광역시도,3.0,39327
1036851.0,특별광역시도,3.0,12926
1036856.0,일반국도,4.0,43785
1036857.0,일반국도,4.0,52231
1036861.0,특별광역시도,3.0,32454
1036863.0,특별광역시도,3.0,30851
1036865.0,특별광역시도,3.0,31995
1036868.0,특별광역시도,1.0,3822
1036869.0,특별광역시도,4.0,18172
1036870.0,특별광역시도,4.0,19116
1036871.0,특별광역시도,1.0,11126
1036874.0,특별광역시도,1.0,11200
1036875.0,특별광역시도,1.0,1878
1036876.0,특별광역시도,1.0,11765
1036877.0,특별광역시도,1.0,10265
1036878.0,특별광역시도,1.0,15009
1036883.0,특별광역시도,1.0,16494
1036884.0,특별광역시도,1.0,4425
1036885.0,특별광역시도,1.0,8094
1036886.0,특별광역시도,1.0,1498
1036887.0,특별광역시도,2.0,19593
1036888.0,특별광역시도,1.0,2843
1036889.0,특별광역시도,2.0,22404
1036890.0,특별광역시도,2.0,19899
1036893.0,특별광역시도,6.0,21778
1036894.0,특별광역시도,6.0,21300
1036895.0,특별광역시도,8.0,31007
1036896.0,특별광역시도,8.0,28758
1036899.0,특별광역시도,6.0,19498
1036900.0,특별광역시도,6.0,23081
1036901.0,특별광역시도,4.0,21894
1036902.0,특별광역시도,4.0,21132
1036903.0,특별광역시도,8.0,24068
1036904.0,특별광역시도,8.0,23421
1036905.0,특별광역시도,7.0,26710
1036906.0,특별광역시도,7.0,27003
1036907.0,특별광역시도,6.0,22705
1036908.0,특별광역시도,6.0,23249
1036909.0,특별광역시도,6.0,19647
1036910.0,특별광역시도,6.0,18850
1036914.0,특별광역시도,6.0,27696
1036915.0,특별광역시도,6.0,19786
1036918.0,특별광역시도,2.0,20599
1036919.0,특별광역시도,2.0,9998
1036920.0,일반국도,6.0,33035
1036921.0,일반국도,6.0,27786
1036922.0,일반국도,2.0,14258
1036934.0,특별광역시도,6.0,20432
1036935.0,특별광역시도,6.0,22095
1036936.0,특별광역시도,6.0,22509
1036937.0,특별광역시도,6.0,21343
1036938.0,특별광역시도,6.0,20211
1036939.0,특별광역시도,5.0,16636
1036940.0,특별광역시도,6.0,17424
1036941.0,특별광역시도,6.0,15941
1036942.0,특별광역시도,6.0,21472
1036943.0,특별광역시도,6.0,18347
1036944.0,특별광역시도,6.0,17140
1036945.0,특별광역시도,6.0,19042
1036946.0,일반국도,6.0,23768
1036947.0,일반국도,6.0,25536
1036948.0,일반국도,6.0,25884
1036949.0,일반국도,6.0,20560
1036950.0,특별광역시도,6.0,20795
1036951.0,특별광역시도,6.0,24396
1036952.0,일반국도,6.0,19785
1036953.0,일반국도,6.0,21280
1036954.0,특별광역시도,6.0,19096
1036955.0,일반국도,6.0,23716
1036956.0,일반국도,6.0,25486
1036957.0,일반국도,6.0,20476
1036958.0,일반국도,6.0,22178
1036962.0,특별광역시도,6.0,22341
1036963.0,특별광역시도,6.0,20243
1036964.0,특별광역시도,6.0,27142
1036965.0,특별광역시도,6.0,21347
1036966.0,특별광역시도,4.0,25182
1036967.0,특별광역시도,4.0,20715
1036968.0,특별광역시도,4.0,14439
1036969.0,특별광역시도,4.0,23297
1036970.0,특별광역시도,1.0,3807
1036971.0,특별광역시도,4.0,17451
1036972.0,특별광역시도,4.0,18674
1036974.0,특별광역시도,6.0,28092
1036975.0,특별광역시도,6.0,29110
1036979.0,특별광역시도,4.0,15410
1036980.0,특별광역시도,4.0,12815
1036982.0,특별광역시도,2.0,13358
1036984.0,특별광역시도,6.0,20915
1036985.0,특별광역시도,6.0,18677
1036986.0,일반국도,6.0,22948
1036987.0,일반국도,6.0,21751
1036988.0,특별광역시도,6.0,28327
1036990.0,특별광역시도,6.0,27786
1036993.0,특별광역시도,6.0,18229
1036994.0,특별광역시도,6.0,15623
1036995.0,특별광역시도,6.0,21736
1036996.0,특별광역시도,3.0,23424
1036997.0,특별광역시도,6.0,21835
1036998.0,특별광역시도,6.0,22329
1036999.0,특별광역시도,4.0,14458
1037000.0,특별광역시도,4.0,13045
1037001.0,특별광역시도,6.0,26315
1037004.0,특별광역시도,1.0,4582
1037005.0,특별광역시도,2.0,13250
1037006.0,특별광역시도,4.0,19802
1037007.0,특별광역시도,4.0,14120
1037008.0,특별광역시도,6.0,24833
1037009.0,특별광역시도,6.0,27985
1037011.0,특별광역시도,4.0,15408
1037012.0,특별광역시도,4.0,16754
1037013.0,특별광역시도,8.0,23237
1037014.0,특별광역시도,8.0,23346
1037015.0,특별광역시도,4.0,31356
1037016.0,특별광역시도,4.0,25510
1037017.0,특별광역시도,2.0,14287
1037018.0,특별광역시도,8.0,27827
1037019.0,특별광역시도,8.0,30665
1037036.0,특별광역시도,7.0,27253
1037037.0,특별광역시도,7.0,35858
1037038.0,특별광역시도,7.0,19354
1037039.0,특별광역시도,7.0,18471
1037040.0,특별광역시도,7.0,18238
1037041.0,특별광역시도,3.0,2464
1037042.0,특별광역시도,3.0,7508
1037043.0,특별광역시도,8.0,34551
1037044.0,특별광역시도,8.0,38468
1037045.0,특별광역시도,6.0,17461
1037046.0,특별광역시도,6.0,17801
1037047.0,특별광역시도,7.0,32613
1037048.0,특별광역시도,7.0,34708
1037049.0,특별광역시도,4.0,12772
1037050.0,특별광역시도,4.0,10851
1037051.0,특별광역시도,2.0,8562
1037052.0,특별광역시도,7.0,27724
1037053.0,특별광역시도,7.0,35755
1037054.0,특별광역시도,6.0,26905
1037055.0,특별광역시도,6.0,26016
1037056.0,특별광역시도,6.0,31765
1037057.0,특별광역시도,6.0,26919
1037058.0,특별광역시도,8.0,37609
1037059.0,특별광역시도,8.0,37750
1037060.0,일반국도,6.0,24286
1037061.0,일반국도,6.0,24795
1037062.0,일반국도,4.0,16027
1037063.0,일반국도,4.0,15106
1037064.0,특별광역시도,6.0,15743
1037065.0,일반국도,6.0,24785
1037066.0,일반국도,6.0,24939
1037067.0,특별광역시도,4.0,18494
1037068.0,특별광역시도,4.0,14063
1037069.0,일반국도,6.0,25107
1037070.0,일반국도,6.0,25783
1037071.0,특별광역시도,6.0,26704
1037072.0,특별광역시도,6.0,25132
1037073.0,특별광역시도,6.0,24757
1037074.0,특별광역시도,6.0,26792
1037075.0,특별광역시도,1.0,7435
1037076.0,특별광역시도,6.0,28057
1037077.0,특별광역시도,6.0,29066
1037082.0,특별광역시도,6.0,28422
1037083.0,특별광역시도,7.0,29836
1037084.0,특별광역시도,5.0,20113
1037085.0,특별광역시도,5.0,19832
1037086.0,특별광역시도,3.0,22712
1037087.0,특별광역시도,3.0,32582
1037089.0,특별광역시도,2.0,25201
1037090.0,특별광역시도,4.0,46490
1037091.0,특별광역시도,2.0,15569
1037092.0,특별광역시도,2.0,4386
1037093.0,특별광역시도,2.0,15114
1037094.0,특별광역시도,3.0,12341
1037095.0,특별광역시도,4.0,17377
1037096.0,특별광역시도,4.0,12652
1037097.0,특별광역시도,5.0,37736
1037098.0,특별광역시도,2.0,15192
1037099.0,특별광역시도,2.0,32488
1037105.0,일반국도,4.0,17449
1037106.0,일반국도,4.0,20238
1037109.0,특별광역시도,2.0,10341
1037110.0,특별광역시도,2.0,7400
1037111.0,일반국도,6.0,30259
1037112.0,일반국도,6.0,28976
1037113.0,일반국도,6.0,24142
1037114.0,일반국도,6.0,25192
1037116.0,일반국도,6.0,29148
1037117.0,일반국도,6.0,28392
1037124.0,일반국도,6.0,25938
1037125.0,일반국도,6.0,28153
1037126.0,특별광역시도,1.0,3449
1037127.0,특별광역시도,2.0,18662
1037128.0,특별광역시도,8.0,29320
1037129.0,특별광역시도,2.0,15350
1037132.0,특별광역시도,6.0,24699
1037133.0,특별광역시도,6.0,17832
1037135.0,특별광역시도,6.0,27488
1037136.0,특별광역시도,6.0,26115
1037137.0,특별광역시도,1.0,4782
1037138.0,특별광역시도,6.0,22358
1037139.0,특별광역시도,6.0,21241
1037146.0,특별광역시도,2.0,20568
1037147.0,특별광역시도,8.0,24179
1037148.0,특별광역시도,3.0,25033
1037152.0,특별광역시도,1.0,2376
1037153.0,특별광역시도,3.0,24796
1037160.0,특별광역시도,1.0,6383
1037164.0,일반국도,2.0,11572
1037166.0,특별광역시도,3.0,26271
1037167.0,특별광역시도,3.0,26441
1037169.0,특별광역시도,2.0,17348
1037171.0,특별광역시도,5.0,42549
1037173.0,특별광역시도,1.0,5547
1037174.0,특별광역시도,1.0,5810
1037175.0,특별광역시도,1.0,17646
1037176.0,특별광역시도,2.0,15937
1037177.0,특별광역시도,1.0,2903
1037178.0,특별광역시도,3.0,30733
1037179.0,특별광역시도,2.0,32607
1037183.0,일반국도,1.0,11819
1037185.0,특별광역시도,1.0,2642
1037186.0,특별광역시도,3.0,34124
1037187.0,특별광역시도,3.0,26892
1037194.0,특별광역시도,3.0,22883
1037195.0,특별광역시도,3.0,35287
1037204.0,특별광역시도,8.0,28210
1037205.0,특별광역시도,8.0,35103
1037206.0,특별광역시도,8.0,31388
1037207.0,특별광역시도,8.0,31580
1037208.0,특별광역시도,6.0,25600
1037213.0,특별광역시도,2.0,21058
1037214.0,특별광역시도,1.0,4252
1037215.0,특별광역시도,1.0,10910
1037216.0,특별광역시도,8.0,27788
1037217.0,특별광역시도,8.0,24528
1037218.0,특별광역시도,1.0,4790
1037219.0,특별광역시도,2.0,18139
1037220.0,특별광역시도,1.0,2049
1037221.0,특별광역시도,2.0,8057
1037222.0,특별광역시도,2.0,16467
1037223.0,특별광역시도,1.0,17341
1037228.0,특별광역시도,2.0,9710
1037229.0,특별광역시도,1.0,3399
1037230.0,특별광역시도,2.0,30498
1037231.0,일반국도,6.0,24250
1037232.0,특별광역시도,2.0,21984
1037234.0,특별광역시도,1.0,4516
1037239.0,특별광역시도,5.0,44114
1037240.0,특별광역시도,4.0,38637
1037241.0,특별광역시도,2.0,25897
1037242.0,특별광역시도,1.0,4228
1037243.0,특별광역시도,1.0,5725
1037244.0,특별광역시도,2.0,11539
1037255.0,특별광역시도,1.0,9988
1037256.0,특별광역시도,1.0,2746
1037260.0,특별광역시도,1.0,3917
1037261.0,특별광역시도,2.0,13994
1037262.0,특별광역시도,1.0,7090
1037263.0,특별광역시도,1.0,5676
1037264.0,특별광역시도,2.0,28414
1037265.0,특별광역시도,1.0,5086
1037266.0,특별광역시도,1.0,7572
1037267.0,특별광역시도,1.0,5534
1037268.0,특별광역시도,2.0,7366
1037269.0,특별광역시도,3.0,28821
1037270.0,특별광역시도,1.0,11487
1037271.0,특별광역시도,1.0,4681
1037272.0,특별광역시도,1.0,5539
1037273.0,특별광역시도,1.0,2348
1037274.0,특별광역시도,2.0,10123
1037275.0,특별광역시도,1.0,4457
1037276.0,특별광역시도,2.0,23761
1037277.0,특별광역시도,4.0,45260
1037278.0,특별광역시도,4.0,27790
1037279.0,특별광역시도,1.0,4488
1037280.0,특별광역시도,1.0,5103
1037281.0,특별광역시도,1.0,19328
1037282.0,특별광역시도,2.0,18341
1037283.0,특별광역시도,5.0,13058
1037284.0,특별광역시도,5.0,22563
1037285.0,특별광역시도,1.0,4305
1037286.0,특별광역시도,4.0,29971
1037287.0,특별광역시도,3.0,23111
1037288.0,특별광역시도,1.0,8773
1037289.0,특별광역시도,1.0,15715
1037290.0,특별광역시도,2.0,10954
1037291.0,특별광역시도,3.0,25451
1037292.0,특별광역시도,1.0,4445
1037293.0,특별광역시도,2.0,29275
1037294.0,특별광역시도,1.0,5619
1037295.0,특별광역시도,3.0,28672
1037296.0,특별광역시도,1.0,14849
1037298.0,일반국도,5.0,27475
1037299.0,일반국도,5.0,17694
1037311.0,특별광역시도,3.0,24138
1037312.0,특별광역시도,3.0,18693
1037317.0,일반국도,2.0,15260
1037325.0,특별광역시도,1.0,6308
1037326.0,특별광역시도,2.0,9194
1037327.0,특별광역시도,1.0,3788
1037330.0,특별광역시도,1.0,3001
1037331.0,특별광역시도,1.0,2749
1038099.0,특별광역시도,6.0,23441
1038100.0,특별광역시도,6.0,22809
1038101.0,특별광역시도,6.0,20783
1038102.0,특별광역시도,6.0,20787
1038103.0,특별광역시도,5.0,14997
1038157.0,특별광역시도,6.0,19025
1038158.0,특별광역시도,6.0,21666
1038276.0,특별광역시도,6.0,31227
1038279.0,특별광역시도,5.0,14239
1038280.0,특별광역시도,5.0,15456
1038283.0,특별광역시도,2.0,9328
1038284.0,특별광역시도,2.0,7052
1038286.0,특별광역시도,1.0,10600
1038287.0,특별광역시도,4.0,17210
1038288.0,특별광역시도,4.0,15299
1038289.0,특별광역시도,4.0,15378
1038290.0,특별광역시도,4.0,13635
1038291.0,특별광역시도,4.0,18894
1038292.0,특별광역시도,4.0,10994
1038293.0,특별광역시도,4.0,10716
1038294.0,특별광역시도,4.0,13472
1038295.0,특별광역시도,4.0,13793
1038296.0,특별광역시도,3.0,10965
1038297.0,특별광역시도,3.0,6677
1038298.0,특별광역시도,4.0,16406
1038299.0,특별광역시도,4.0,14134
1038301.0,일반국도,5.0,30827
1038308.0,일반국도,4.0,32100
1038311.0,특별광역시도,5.0,42202
1038316.0,특별광역시도,6.0,20716
1038317.0,특별광역시도,6.0,21242
1038327.0,특별광역시도,6.0,22186
1038335.0,특별광역시도,5.0,45627
1038339.0,특별광역시도,6.0,20401
1038340.0,특별광역시도,6.0,22296
1038341.0,특별광역시도,6.0,25165
1038342.0,특별광역시도,6.0,26836
1038444.0,특별광역시도,6.0,23561
1038445.0,특별광역시도,1.0,8790
1038446.0,특별광역시도,2.0,15460
1038450.0,특별광역시도,4.0,19532
1038568.0,특별광역시도,1.0,9318
1038570.0,특별광역시도,1.0,10872
1038573.0,특별광역시도,3.0,25479
1041389.0,일반국도,3.0,43717
1041396.0,일반국도,6.0,27943
1041397.0,일반국도,6.0,27979
1041399.0,특별광역시도,7.0,25400
1041401.0,일반국도,4.0,22025
1041402.0,일반국도,4.0,23013
1041457.0,일반국도,2.0,22323
1062569.0,특별광역시도,2.0,32932
1062576.0,일반국도,3.0,50810
1062706.0,특별광역시도,4.0,44340
1062707.0,특별광역시도,1.0,11497
1062708.0,특별광역시도,1.0,5233
1062709.0,특별광역시도,2.0,21793
1062710.0,특별광역시도,2.0,24848
1063421.0,일반국도,2.0,20997
1063422.0,일반국도,2.0,23756
1063423.0,일반국도,2.0,39600
1063424.0,특별광역시도,2.0,12278
1063431.0,특별광역시도,2.0,36573
1063432.0,특별광역시도,1.0,15937
1063433.0,특별광역시도,1.0,14654
1063434.0,특별광역시도,1.0,3380
1063435.0,특별광역시도,1.0,4378
1063436.0,특별광역시도,1.0,3101
1063437.0,특별광역시도,1.0,9450
1063438.0,특별광역시도,8.0,28567
1063439.0,특별광역시도,8.0,31391
1063440.0,특별광역시도,1.0,9058
1063441.0,특별광역시도,4.0,21365
1063442.0,특별광역시도,4.0,15921
1063443.0,특별광역시도,1.0,6931
1063444.0,특별광역시도,1.0,1791
1063445.0,특별광역시도,2.0,23683
1063446.0,특별광역시도,2.0,19137
1063447.0,특별광역시도,3.0,12387
1063449.0,특별광역시도,1.0,5079
1063450.0,특별광역시도,3.0,22067
1063468.0,특별광역시도,5.0,33953
1063469.0,특별광역시도,5.0,25570
1063470.0,특별광역시도,5.0,34101
1063471.0,특별광역시도,5.0,28214
1064367.0,특별광역시도,2.0,5988
1064368.0,특별광역시도,2.0,6386
1064369.0,특별광역시도,8.0,24907
1064370.0,특별광역시도,7.0,23794
1064372.0,특별광역시도,6.0,17593
1064373.0,특별광역시도,4.0,8984
1064374.0,특별광역시도,4.0,8786
1064375.0,특별광역시도,7.0,21381
1064376.0,특별광역시도,6.0,15736
1064377.0,특별광역시도,4.0,7798
1064378.0,특별광역시도,4.0,10412
1064379.0,특별광역시도,4.0,11573
1064380.0,특별광역시도,4.0,9474
1064381.0,특별광역시도,4.0,10263
1064382.0,특별광역시도,4.0,11851
1064383.0,특별광역시도,4.0,11900
1064384.0,특별광역시도,4.0,11059
1064385.0,특별광역시도,4.0,12243
1064386.0,특별광역시도,4.0,11130
1064387.0,특별광역시도,2.0,6592
1064388.0,특별광역시도,4.0,13900
1064389.0,특별광역시도,4.0,14504
1064390.0,특별광역시도,2.0,7636
1064391.0,특별광역시도,4.0,14253
1064392.0,특별광역시도,4.0,14812
1064393.0,특별광역시도,2.0,5014
1064394.0,특별광역시도,4.0,14595
1064395.0,특별광역시도,4.0,15114
1064396.0,특별광역시도,2.0,4995
1064397.0,특별광역시도,4.0,13702
1064398.0,특별광역시도,4.0,13782
1064399.0,특별광역시도,4.0,13015
