k_link_id,latitude,longitude,road_rank
1036033.0,37.574257920197866,127.01947518753028,103.0
1036034.0,37.57417546609484,127.01952056058674,103.0
1036050.0,37.57875974862767,127.04041381955705,103.0
1036051.0,37.578671189488574,127.04043829806528,103.0
1036075.0,37.567915188038576,127.07843582516122,103.0
1036076.0,37.56242256400044,127.07552964358904,103.0
1036079.0,37.54282031904622,127.11230541625672,103.0
1036080.0,37.54290517097456,127.11234360016012,103.0
1036081.0,37.54419425794018,127.10783916616091,103.0
1036082.0,37.54410943032964,127.1078008673472,103.0
1036084.0,37.5444937547195,127.10643438413284,103.0
1036085.0,37.54457939075739,127.1064697018076,103.0
1036086.0,37.547618336306265,127.08804566924852,103.0
1036087.0,37.54756825834784,127.08814122499076,103.0
1036088.0,37.55178024445095,127.08984121517231,103.0
1036089.0,37.55172293028512,127.08975060141144,103.0
1036094.0,37.55767871121047,127.0782768679099,103.0
1036095.0,37.55872707277555,127.0754411510331,103.0
1036097.0,37.55540834217428,127.08417146659492,103.0
1036098.0,37.55533334260779,127.0841076004766,103.0
1036108.0,37.559480041564,127.07403013164613,103.0
1036109.0,37.56011965808465,127.07436263190068,103.0
1036116.0,37.55852171279298,127.07347094725748,103.0
1036117.0,37.55321761277418,127.07018922414674,103.0
1036118.0,37.55318066207256,127.07029249349036,103.0
1036119.0,37.55934143906911,127.07377423293694,103.0
1036120.0,37.55938040462073,127.07367210180703,103.0
1036121.0,37.56026036431202,127.07404427013446,103.0
1036254.0,37.53573139494497,127.06016301989752,103.0
1036255.0,37.536998177621776,127.0611065011837,103.0
1036256.0,37.53703420503816,127.06100274644956,103.0
1036257.0,37.534473577189104,127.05957994353685,103.0
1036258.0,37.53443595648491,127.05968279796352,103.0
1036259.0,37.53561274248536,127.06047645070008,103.0
1036260.0,37.53684691566654,127.06120423812573,103.0
1036279.0,37.5406831659512,127.06321243276044,103.0
1036280.0,37.540720849558745,127.0631096088548,103.0
1036281.0,37.54524586570245,127.06580018005286,103.0
1036282.0,37.5452834462687,127.06569728482052,103.0
1036289.0,37.53449324472709,127.08437410316009,103.0
1036290.0,37.53452730242877,127.08447900377732,103.0
1036504.0,37.526388832620135,127.05514051435809,103.0
1036505.0,37.526423543850655,127.0550360204281,103.0
1036524.0,37.53146118310571,127.0862472691565,103.0
1036526.0,37.52958827740374,127.08754399000416,103.0
1036527.0,37.52963462650644,127.08764107476166,103.0
1036608.0,37.52995280315659,127.0571539311252,103.0
1036609.0,37.52998983052858,127.05705074393072,103.0
1036613.0,37.55866053738599,127.07313636895508,103.0
1036614.0,37.5592193718327,127.07365202319646,103.0
1036615.0,37.55921700160323,127.07389320885116,103.0
1036616.0,37.559609304992456,127.07387110135365,103.0
1036617.0,37.55962735479113,127.07364977214482,103.0
1036674.0,37.528724966769616,127.08822162977992,103.0
1036675.0,37.52877235781675,127.08831789999051,103.0
1036707.0,37.5284125721725,127.08846139189122,103.0
1036708.0,37.52845940241748,127.08855809341205,103.0
1036710.0,37.53831270490273,127.061592697882,103.0
1036723.0,37.52442128601833,127.09180183905616,103.0
1036725.0,37.528073734854544,127.088926408753,103.0
1036801.0,37.53315228623096,127.05895841224611,103.0
1036802.0,37.533188981255314,127.05885503360945,103.0
1036856.0,37.52800306680941,127.08869792868498,103.0
1036857.0,37.524314602665385,127.09146528192468,103.0
1036920.0,37.59493831800195,127.08032197190998,103.0
1036921.0,37.59502455371801,127.0802890197337,103.0
1036922.0,37.59417092668725,127.08008095580227,103.0
1036946.0,37.6549712520073,127.06046778518228,103.0
1036947.0,37.65495222809269,127.0603569715774,103.0
1036948.0,37.65844016218493,127.05941918044915,103.0
1036949.0,37.65846025900488,127.05952968893898,103.0
1036952.0,37.6629041529333,127.05831597031968,103.0
1036953.0,37.66288672645781,127.0582047259466,103.0
1036955.0,37.6433430262542,127.06487698232834,103.0
1036956.0,37.63856941625962,127.06714127059486,103.0
1036957.0,37.64984428128607,127.06210387975555,103.0
1036958.0,37.64981634170717,127.06199611592474,103.0
1036986.0,37.63075783466406,127.0705382451254,103.0
1036987.0,37.62167409285296,127.07440176249716,103.0
1037060.0,37.61749932149768,127.07566535548976,103.0
1037061.0,37.60416063926647,127.10082084421562,103.0
1037062.0,37.61684291999274,127.10312114929594,103.0
1037063.0,37.61687987560556,127.10301771924914,103.0
1037065.0,37.59960219196851,127.09887400805265,103.0
1037066.0,37.59951487502319,127.09890212396294,103.0
1037069.0,37.59876413925257,127.0950574316828,103.0
1037070.0,37.59566776362692,127.08303684928715,103.0
1037105.0,37.595255312560965,127.08034368153588,103.0
1037106.0,37.59525310944757,127.08023035376397,103.0
1037111.0,37.59172679472994,127.06794235974397,103.0
1037112.0,37.591810341245214,127.06789985307518,103.0
1037113.0,37.59246753812736,127.07007521422136,103.0
1037114.0,37.592382177854105,127.0701116222604,103.0
1037116.0,37.59293442744475,127.07219712773048,103.0
1037117.0,37.59302104431006,127.07216580217998,103.0
1037124.0,37.58695598085845,127.05262411079768,103.0
1037125.0,37.589647647024265,127.06043087158466,103.0
1037164.0,37.5960291705543,127.08013988045197,103.0
1037183.0,37.59608727467447,127.08053262150035,103.0
1037231.0,37.67437816472374,127.05552850231568,103.0
1037298.0,37.617636544038994,127.1034727911406,103.0
1037299.0,37.61765008679099,127.1033606853518,103.0
1037317.0,37.59419380191979,127.08044543152744,103.0
1038301.0,37.53655485508685,127.14884730790143,103.0
1038308.0,37.534521460816215,127.1363648864718,103.0
1041389.0,37.68798945525662,127.05537896578734,103.0
1041396.0,37.68149168841872,127.0554799150923,103.0
1041397.0,37.684975463034746,127.0554642712456,103.0
1041401.0,37.685753279412125,127.05565459937192,103.0
1041402.0,37.68576165642433,127.05554167599188,103.0
1041457.0,37.68658955605351,127.05551581399584,103.0
1062576.0,37.598226050251874,126.81016034892656,103.0
1063421.0,37.46019050826624,127.0199765122074,103.0
1063422.0,37.46056683789951,127.02204830028086,103.0
1063423.0,37.46044584537317,127.02152680395224,103.0
1064477.0,37.667543845784,127.05702186397176,103.0
1064478.0,37.67438395238348,127.05564172104916,103.0
1064499.0,37.66756244198078,127.05713281400074,103.0
1064540.0,37.6216482593743,127.07429316111002,103.0
1064541.0,37.63078543208774,127.07064625160928,103.0
1064558.0,37.58955246816272,127.06043039760446,103.0
1064559.0,37.58700736418308,127.05253101087916,103.0
1064567.0,37.64118555095352,126.91589226818442,103.0
1064568.0,37.63679224849305,126.91685119785632,103.0
1064575.0,37.636798984226935,126.91696440290436,103.0
1064576.0,37.63247528642526,126.91809442236656,103.0
1064587.0,37.63248828052466,126.91821427181108,103.0
1064588.0,37.628640884426815,126.9194465621582,103.0
1064602.0,37.582409588512114,126.90822143168651,103.0
1064603.0,37.57965986964931,126.9051205193799,103.0
1064620.0,37.58246633135104,126.90813341343602,103.0
1064621.0,37.58829278854455,126.912735001614,103.0
1064678.0,37.57589180936749,126.9734780508993,103.0
1064686.0,37.57445232552492,126.96692335499748,103.0
1064708.0,37.57062975909251,126.9949579353392,103.0
1064717.0,37.57053975581282,126.99496412387208,103.0
1064718.0,37.570385225472016,126.98991909733816,103.0
1064745.0,37.61118364663636,127.07763259044566,103.0
1064746.0,37.61359109807504,127.07705756554586,103.0
1064747.0,37.61119686837888,127.077744666099,103.0
1064749.0,37.61710575832494,127.07580350341148,103.0
1064750.0,37.61752523050023,127.07577388394628,103.0
1064751.0,37.6171286100579,127.07591311134554,103.0
1064752.0,37.61621496782299,127.07607852419176,103.0
1064754.0,37.61623679617279,127.07618845763784,103.0
1064755.0,37.61356970597597,127.07694750745507,103.0
1064768.0,37.60416305254463,127.1007075209653,103.0
1064780.0,37.596796848125656,127.08685259998366,103.0
1064781.0,37.59761476787989,127.0905059418098,103.0
1064784.0,37.58900805909797,127.07996637666672,103.0
1064792.0,37.58900441629332,127.08007955584593,103.0
1064801.0,37.59770076920664,127.09047197826412,103.0
1064802.0,37.59867741076821,127.09508827563964,103.0
1064806.0,37.55759759364735,127.07822754410516,103.0
1064819.0,37.596711484839,127.08688896554818,103.0
1064820.0,37.595752960049154,127.08299985322928,103.0
1064935.0,37.5624593374836,127.07542626193144,103.0
1064936.0,37.56788857132812,127.07854423164184,103.0
1064949.0,37.53141355160813,127.08615117896906,103.0
1064960.0,37.53820228205576,127.0619421209683,103.0
1064962.0,37.53696227072231,127.0608234725272,103.0
1065022.0,37.541230047133496,126.9484353452087,103.0
1065045.0,37.5469236387308,126.87523533783543,103.0
1065115.0,37.49623426335205,126.84431584348334,103.0
1065116.0,37.49470359443928,126.84061374989066,103.0
1065123.0,37.49462388799944,126.84066656518398,103.0
1065185.0,37.60323645435921,126.91570515387016,103.0
1065411.0,37.48102147678487,127.12521677500683,103.0
1065423.0,37.488825165132354,127.07400473663816,103.0
1065432.0,37.49360444773386,127.07138183872767,103.0
1065969.0,37.63853799527944,127.06703502481488,103.0
1065970.0,37.643374040034765,127.06498341342868,103.0
1082389.0,37.45814865063426,127.01684544303458,103.0
1083891.0,37.684971009766734,127.0555775458212,103.0
1083892.0,37.68149320380421,127.05536651121152,103.0
1085210.0,37.57533335011796,126.96838274840714,103.0
1085396.0,37.536407428010406,127.13036310667825,103.0
1085539.0,37.5708218461337,126.99986539302296,103.0
1085540.0,37.57091176015474,126.99985705246824,103.0
1088448.0,37.54250437636114,127.16296540397131,103.0
1088868.0,37.53403338791309,127.14201563146209,103.0
1088879.0,37.558003021593336,127.113013070865,103.0
1088883.0,37.54091410308851,127.0839864533952,103.0
1088884.0,37.54092022564572,127.08387354287812,103.0
1088912.0,37.57810101563627,127.034413124606,103.0
1088915.0,37.57217191463397,127.01233947993236,103.0
1088916.0,37.57208673453594,127.01237727106415,103.0
1089195.0,37.54819814483671,126.76611742682674,103.0
1089212.0,37.4991280507852,126.86678258208129,103.0
1089213.0,37.49921293387448,126.86675132460933,103.0
1089579.0,37.60074262868452,127.1155204302905,103.0
1089589.0,37.59237544676285,127.08024644534916,103.0
1089590.0,37.592377905597424,127.08013321386169,103.0
1089595.0,37.59936317609312,127.07998127418,103.0
1089596.0,37.59935197230894,127.07986886140664,103.0
1089614.0,37.56660122041792,126.89640401941782,103.0
1089615.0,37.56668294343829,126.89644807954252,103.0
1089624.0,37.55059356601259,126.9553358207945,103.0
1090230.0,37.49392888297037,126.83887045397373,103.0
1090637.0,37.57386328626268,127.08012714782564,103.0
1090638.0,37.57386826864575,127.08001361066256,103.0
1090639.0,37.57623625192608,127.07987426352838,103.0
1090640.0,37.57622988796723,127.07976129797194,103.0
1090641.0,37.57893985553398,127.07970938360069,103.0
1090642.0,37.57893816446215,127.07959613202708,103.0
1090723.0,37.493853441642585,126.838932402864,103.0
1090736.0,37.50860872771323,126.8879430809108,103.0
1091413.0,37.49538397380556,126.87127678824066,103.0
1091444.0,37.55037166744594,126.81663341641662,103.0
1091445.0,37.55037682919575,126.81652037596,103.0
1091558.0,37.57608045379566,126.97116547888992,103.0
1091629.0,37.53277016506822,126.93545583881073,103.0
1091630.0,37.53298734114827,126.93518588385312,103.0
1091641.0,37.60865468362261,126.91593615376544,103.0
1092208.0,37.47502159089159,127.057250423006,103.0
1092219.0,37.45952033413744,127.01918595347152,103.0
1092316.0,37.61577300391406,127.1023424109701,103.0
1092317.0,37.61581820571443,127.10224438125375,103.0
1092319.0,37.61190313629229,127.1012488105756,103.0
1093357.0,37.61188361622068,127.10135995203352,103.0
1093367.0,37.60864839956604,126.91605308528548,103.0
1093950.0,37.57600079920135,126.96932580687854,103.0
1093951.0,37.57599045687356,126.97116455143971,103.0
1093952.0,37.57592228915794,126.96937868141046,103.0
1094295.0,37.54587810573359,126.8127079386346,103.0
1094468.0,37.57105344557335,127.00551973190926,103.0
1094469.0,37.57114268788548,127.0054954118246,103.0
1094922.0,37.56422122146101,126.9078015384615,103.0
1094923.0,37.564137293680346,126.90784307931996,103.0
1095254.0,37.54490611958329,127.10522867361522,103.0
1095255.0,37.54482058110247,127.105192986274,103.0
1095743.0,37.558806371605776,127.07549533321269,103.0
1096651.0,37.57819006841316,127.03439184817388,103.0
1096891.0,37.55213337988711,126.81663526586112,103.0
1096892.0,37.55212533765635,126.81652250887484,103.0
1096895.0,37.55271420579288,126.8171383514496,103.0
4100884.0,37.59463774461421,127.07869444623856,103.0
4100885.0,37.59363328595924,127.0750214698242,103.0
4101444.0,37.59371915119592,127.07498701411694,103.0
4101445.0,37.59455133805746,127.07872669682702,103.0
5102064.0,37.54690664851757,127.1059188982015,103.0
5102065.0,37.54685555550164,127.10601216139494,103.0
5103181.0,37.54571761888814,127.10501657282036,103.0
5103182.0,37.54577077927384,127.10492513161124,103.0
5103439.0,37.567082664887415,126.96808645742249,103.0
7104882.0,37.47562418443909,127.12691576217586,103.0
7106796.0,37.4600715319844,127.02125527018062,103.0
7106954.0,37.43345479629947,126.90334968867522,103.0
7106966.0,37.456835492264666,126.8909175073654,103.0
7106967.0,37.456846183010526,126.89102911442129,103.0
7107166.0,37.50004000526912,126.87510394214952,103.0
7107167.0,37.50012431808911,126.87506474554148,103.0
7107169.0,37.50440017178257,126.88167711137356,103.0
7107170.0,37.50433604652649,126.88175661719804,103.0
7107280.0,37.47590077431136,127.12693287373116,103.0
7108077.0,37.572393617727045,126.96392532526096,103.0
7108078.0,37.57328005179323,126.96467996883952,103.0
8101623.0,37.6893457402999,127.05549018662052,103.0
8102530.0,37.50745071482189,126.87487781844848,103.0
8102532.0,37.503859579745225,126.8733521439098,103.0
8102683.0,37.55980852522598,126.89498275640366,103.0
8102684.0,37.561050078643206,126.89741579623634,103.0
8102685.0,37.561408257999965,126.8986628205774,103.0
8102686.0,37.562086827490425,126.90007432066784,103.0
8102687.0,37.561830870758165,126.900495059974,103.0
8102688.0,37.56245362742736,126.9016321723517,103.0
8102689.0,37.56271531421669,126.90299330839906,103.0
8102690.0,37.56279974332794,126.90295367064276,103.0
8102693.0,37.53674147692132,126.94185690274809,103.0
8102824.0,37.58058975463923,127.04545013667372,103.0
8102825.0,37.58066546940919,127.04538873378954,103.0
8102828.0,37.583947683491736,127.0499289845438,103.0
8102829.0,37.584006237126125,127.0498429678011,103.0
8102847.0,37.48545709167872,127.07412975714618,103.0
8102853.0,37.47187593882197,127.0515382483893,103.0
8104174.0,37.68798294313089,127.05568746318392,103.0
8104175.0,37.68933481743865,127.05537760282267,103.0
8119510.0,37.50636598605468,127.06439168493694,103.0
8189700.0,37.468738549768574,127.046984690592,103.0
8190000.0,37.46545373089829,127.04229510193998,103.0
8190300.0,37.46460418761232,127.0410861131272,103.0
8192500.0,37.46133589376679,127.03739208517996,103.0
8192600.0,37.46163844010675,127.03693308178062,103.0
8231410.0,37.50308428792304,127.06618098558371,103.0
8271600.0,37.57321286982633,126.96519026933012,103.0
8570445.0,37.46584995928107,127.04285999482576,103.0
8570452.0,37.46360247406484,127.03964320770376,103.0
8570453.0,37.4627971673248,127.0384834234238,103.0
8570454.0,37.46232539079753,127.03871414771008,103.0
8570455.0,37.46548056747943,127.0432501203112,103.0
8571941.0,37.54746013186693,127.09757132992368,103.0
8571942.0,37.54738257359654,127.0975129548262,103.0
8583500.0,37.549524755612616,127.18153956499008,103.0
8599900.0,37.45406303049802,126.89216022662356,103.0
8624600.0,37.53969439344563,126.88977021278602,103.0
8624900.0,37.5324098478294,126.89098716748552,103.0
8891158.0,37.54730610333674,126.88740585752508,103.0
8891162.0,37.51171316850662,126.8938428491034,103.0
8893002.0,37.60619286667216,127.07856780401244,103.0
8893004.0,37.60620598740195,127.0786798919401,103.0
8893148.0,37.57121332238102,126.77356697282713,103.0
8893436.0,37.45533273456985,127.00827989904155,103.0
8893973.0,37.49236969845052,126.8353032330724,103.0
8893998.0,37.49245020857893,126.83525155217148,103.0
8894070.0,37.61553365890679,126.9186405763445,103.0
8894071.0,37.615474761318055,126.91872745127172,103.0
8895870.0,37.45432787876717,126.89174789198654,103.0
8895948.0,37.47721242067266,126.87743834179624,103.0
8895951.0,37.46394865620925,127.04106934918843,103.0
8895952.0,37.46492098483301,127.0424779452049,103.0
8897037.0,37.553719030491074,126.85899480814632,103.0
8897122.0,37.56657938779432,126.91667264610356,103.0
8897123.0,37.56667157683023,126.9166653714296,103.0
8897125.0,37.54468351385033,126.88918545340992,103.0
8897134.0,37.54606208240779,126.88635823550584,103.0
8897135.0,37.545654240698894,126.88720230718552,103.0
8897139.0,37.546404224237406,126.88620951352992,103.0
8898320.0,37.45332930853055,126.89698659811108,103.0
8898321.0,37.45341553062352,126.8969501498003,103.0
8898745.0,37.54539298006194,126.88849043256444,103.0
8899180.0,37.45281777248933,126.89249879723556,103.0
8899359.0,37.460131771127536,127.02500055307736,103.0
8899360.0,37.46018613068722,127.02451871573622,103.0
8899364.0,37.55835220933439,126.8949862647123,103.0
8899365.0,37.55839076448626,126.89488392686384,103.0
8899366.0,37.55908159677317,126.8954231526838,103.0
8899367.0,37.55912119166462,126.89532144101229,103.0
8899389.0,37.46027566075739,127.03341501635398,103.0
8899390.0,37.46712163549429,127.04464027907169,103.0
8899402.0,37.546811904045896,126.88884188327692,103.0
8899410.0,37.54784646425577,126.88867267046828,103.0
8899411.0,37.54788831021104,126.88857240721444,103.0
8899412.0,37.55230854913573,126.8913497959592,103.0
8899413.0,37.55234740565561,126.89124764506722,103.0
8899760.0,37.46307030876913,127.03978713633752,103.0
8900895.0,37.54517945459628,126.8867459845652,103.0
8901129.0,37.54332900750098,126.887539959493,103.0
8901805.0,37.49647077743926,127.06978446079675,103.0
8901807.0,37.49657728643696,127.0701150771069,103.0
8901927.0,37.508955023216885,127.06339059365436,103.0
8901945.0,37.522469198374026,127.05553899733862,103.0
8901946.0,37.51713679655488,127.05848718930667,103.0
8901948.0,37.524299805519696,127.05497534311884,103.0
8901952.0,37.51157876739468,127.06156460104496,103.0
8901959.0,37.49886103736298,127.06886552019584,103.0
8901967.0,37.50814595068873,127.06340790294924,103.0
8901968.0,37.50497483011201,127.06553690781038,103.0
8902018.0,37.488940139595705,127.0742613032203,103.0
8902025.0,37.46852028686156,127.04721995586878,103.0
8902026.0,37.47172938094429,127.05170763171,103.0
8902030.0,37.47524755216993,127.05705619348949,103.0
8902032.0,37.47589619202255,127.05892288453884,103.0
8902033.0,37.476087888742015,127.05897817134591,103.0
