0,1
37.51822428564266,127.02330037044199
37.518017346649486,127.02333700457072
37.51782833320193,127.02336209259917
37.51782833320193,127.02336209259917
37.51753450753879,127.02269850120476
37.51750701091904,127.02264229874591
37.51688199754074,127.02115725083209
37.516606366369864,127.02051606283126
37.51644081711457,127.02011099284032
37.51644081711457,127.02011099284032
37.51645667762255,127.01985060825287
37.51652725199041,127.01966869218447
37.51659820165846,127.01953201915596
37.516966653771675,127.01941407712292
37.51770365145708,127.01918950047401
37.51770365145708,127.01918950047401
37.518009693919346,127.0191515578704
37.51904362970116,127.01887783775224
37.52008666808404,127.01861530313934
37.520482711508365,127.01856486525341
37.520482711508365,127.01856486525341
37.52144428695078,127.01825813693895
37.52169551938943,127.01813040377066
37.52234044285828,127.01766943449833
37.522537241022064,127.01749715969267
37.52296565077586,127.01700508121748
37.52296565077586,127.01700508121748
37.523334005490455,127.0168758042382
37.52345957380189,127.01680627784464
37.52345957380189,127.01680627784464
37.52356797057066,127.01683879468655
37.523640329242404,127.0168717845301
37.52375811215023,127.01694943098151
37.52375811215023,127.01694943098151
37.52400400522727,127.01726297376811
37.5251143607803,127.01859469788937
37.5251143607803,127.01859469788937
37.526943773484554,127.02079951733164
37.527406729090195,127.02121207282161
37.527678514895456,127.02138954151715
37.52813987541096,127.02160979054074
37.530750911179936,127.02354435770147
37.530750911179936,127.02354435770147
37.530977458863724,127.02369980370908
37.531240137974486,127.02386609403615
37.53136701943042,127.02395495488068
37.532175129845754,127.02470249051599
37.532819570167106,127.02527113941272
37.532974226114966,127.02545015943153
37.53317467618116,127.02571910105864
37.5333847883337,127.02606712076127
37.533577346757184,127.02647194382779
37.533817561422,127.02719296080618
37.533920207010816,127.02762158595573
37.534034374313165,127.02835556005273
37.53408444707281,127.02896590541731
37.53408751639706,127.02933925149189
37.534012565633006,127.03008699395278
37.533917455227126,127.03057475776488
37.53378639743575,127.03107430011397
37.53353170843109,127.03188093471422
37.53353170843109,127.03188093471422
37.53325091182022,127.03280104706076
37.53325091182022,127.03280104706076
37.53284730598823,127.0341300604632
37.53192286035124,127.03788704936137
37.53105134127207,127.04151881208189
37.529803775769096,127.04546076527471
37.52808582053115,127.05255380347224
37.52793628650912,127.05300824737127
37.52778575329417,127.05333825037762
37.52761683730706,127.05362322922335
37.527492334280176,127.05382844961629
37.52725188375894,127.05418221177457
37.527100260299655,127.05437645889269
37.527100260299655,127.05437645889269
37.52689512214646,127.05463926256589
37.52634050909189,127.05514405887659
37.52634050909189,127.05514405887659
37.525812922590184,127.05564850694925
37.52550967025788,127.0560369869788
37.52485009751659,127.05693905254022
37.52471657886445,127.05714437325648
37.524103398669084,127.05821553474048
37.522788351667266,127.0605399259889
37.52254797020254,127.06090495637716
37.52217226312651,127.06124905402861
37.52184953422734,127.06145672983578
37.52167924986173,127.0615719916571
37.52095324259246,127.06205622086115
37.52080097687095,127.06217125437213
37.52080097687095,127.06217125437213
